disease,entrez_id
endocrine system diseases,3109
endocrine system diseases,3107
endocrine system diseases,81848
endocrine system diseases,100271063
endocrine system diseases,10644
endocrine system diseases,54469
endocrine system diseases,60675
endocrine system diseases,9210
endocrine system diseases,3784
endocrine system diseases,4853
endocrine system diseases,80018
endocrine system diseases,4855
endocrine system diseases,6231
endocrine system diseases,7466
endocrine system diseases,63892
"skin diseases, genetic",55505
"skin diseases, genetic",212
"skin diseases, genetic",210
"skin diseases, genetic",114548
"skin diseases, genetic",8626
"skin diseases, genetic",1308
"skin diseases, genetic",2615
"skin diseases, genetic",7389
"skin diseases, genetic",3655
"skin diseases, genetic",8546
"skin diseases, genetic",10516
"skin diseases, genetic",1832
"skin diseases, genetic",7306
"skin diseases, genetic",7051
"skin diseases, genetic",3257
"skin diseases, genetic",1371
"skin diseases, genetic",26277
"skin diseases, genetic",643418
"skin diseases, genetic",3852
"skin diseases, genetic",3853
"skin diseases, genetic",3858
"skin diseases, genetic",11005
"skin diseases, genetic",7390
"skin diseases, genetic",126410
"skin diseases, genetic",2707
"skin diseases, genetic",2706
"skin diseases, genetic",242
"skin diseases, genetic",388698
"skin diseases, genetic",1290
"skin diseases, genetic",91056
"skin diseases, genetic",128178
"skin diseases, genetic",1828
"skin diseases, genetic",89781
"skin diseases, genetic",2312
"skin diseases, genetic",2068
"skin diseases, genetic",412
"skin diseases, genetic",3849
"skin diseases, genetic",3848
"skin diseases, genetic",80326
"skin diseases, genetic",5017
"skin diseases, genetic",136647
"skin diseases, genetic",5498
"skin diseases, genetic",3145
"skin diseases, genetic",26154
"skin diseases, genetic",4286
"skin diseases, genetic",55135
"skin diseases, genetic",5317
"skin diseases, genetic",57514
"skin diseases, genetic",26258
"skin diseases, genetic",368
"skin diseases, genetic",2073
"skin diseases, genetic",2072
"skin diseases, genetic",2071
"skin diseases, genetic",64840
"skin diseases, genetic",11285
"skin diseases, genetic",8517
"skin diseases, genetic",3815
"skin diseases, genetic",127534
"skin diseases, genetic",10804
"skin diseases, genetic",11127
"skin diseases, genetic",3918
"skin diseases, genetic",23545
"skin diseases, genetic",1643
"skin diseases, genetic",79803
"skin diseases, genetic",4292
"skin diseases, genetic",9733
"skin diseases, genetic",1075
"skin diseases, genetic",117581
"skin diseases, genetic",488
"skin diseases, genetic",4436
"skin diseases, genetic",5339
"skin diseases, genetic",7015
"skin diseases, genetic",3857
"skin diseases, genetic",3691
"skin diseases, genetic",4948
"skin diseases, genetic",1736
"skin diseases, genetic",9401
"skin diseases, genetic",84343
"skin diseases, genetic",3892
"skin diseases, genetic",404672
"skin diseases, genetic",10913
"skin diseases, genetic",9509
"skin diseases, genetic",7299
"skin diseases, genetic",3872
"skin diseases, genetic",30008
"skin diseases, genetic",3077
"skin diseases, genetic",224
"skin diseases, genetic",11234
"skin diseases, genetic",3887
"skin diseases, genetic",3854
"skin diseases, genetic",5429
"skin diseases, genetic",4935
"skin diseases, genetic",5184
"skin diseases, genetic",27032
"skin diseases, genetic",3889
"skin diseases, genetic",5818
"skin diseases, genetic",55651
"skin diseases, genetic",84062
"skin diseases, genetic",3868
"skin diseases, genetic",132884
"skin diseases, genetic",2235
"skin diseases, genetic",3861
"skin diseases, genetic",3860
"skin diseases, genetic",3909
"skin diseases, genetic",59344
"skin diseases, genetic",1896
"skin diseases, genetic",1893
"skin diseases, genetic",5351
"skin diseases, genetic",51151
"skin diseases, genetic",4598
"skin diseases, genetic",1294
"skin diseases, genetic",388552
"skin diseases, genetic",1278
"skin diseases, genetic",3914
"skin diseases, genetic",113189
"skin diseases, genetic",1277
"skin diseases, genetic",81794
"skin diseases, genetic",118429
"skin diseases, genetic",284382
"skin diseases, genetic",4792
"skin diseases, genetic",2121
"skin diseases, genetic",1281
"skin diseases, genetic",56946
"skin diseases, genetic",5831
"skin diseases, genetic",1289
"skin diseases, genetic",91662
"skin diseases, genetic",4015
"skin diseases, genetic",4014
"skin diseases, genetic",7507
"skin diseases, genetic",2006
"skin diseases, genetic",7508
"skin diseases, genetic",57152
sensation disorders,10002
sensation disorders,2652
sensation disorders,1261
sensation disorders,493856
sensation disorders,2780
sensation disorders,6663
sensation disorders,10083
sensation disorders,5146
sensation disorders,84059
sensation disorders,25861
sensation disorders,54714
sensation disorders,728458
sensation disorders,611
sensation disorders,7399
sensation disorders,124590
sensation disorders,65217
sensation disorders,64072
sensation disorders,80975
sensation disorders,1302
sensation disorders,79955
sensation disorders,1729
sensation disorders,5956
sensation disorders,4647
sensation disorders,7401
sensation disorders,7466
aneurysm,2200
aneurysm,54805
aneurysm,1281
aneurysm,157708
aneurysm,90627
aneurysm,4088
aneurysm,26766
aneurysm,66037
aneurysm,6101
aneurysm,100048912
aneurysm,59
aneurysm,7046
aneurysm,4035
aneurysm,5932
aneurysm,153090
aneurysm,64321
aneurysm,4629
aneurysm,4638
aneurysm,646583
aneurysm,7048
osteochondrodysplasias,2778
osteochondrodysplasias,57539
osteochondrodysplasias,132884
osteochondrodysplasias,5176
osteochondrodysplasias,8600
osteochondrodysplasias,9451
osteochondrodysplasias,59341
osteochondrodysplasias,23592
osteochondrodysplasias,6452
osteochondrodysplasias,5745
osteochondrodysplasias,7227
osteochondrodysplasias,8443
osteochondrodysplasias,60681
osteochondrodysplasias,8540
osteochondrodysplasias,79659
osteochondrodysplasias,8792
osteochondrodysplasias,1836
osteochondrodysplasias,4148
osteochondrodysplasias,2131
osteochondrodysplasias,5191
osteochondrodysplasias,871
osteochondrodysplasias,1186
osteochondrodysplasias,1298
osteochondrodysplasias,1299
osteochondrodysplasias,1513
osteochondrodysplasias,3977
osteochondrodysplasias,4750
osteochondrodysplasias,64175
osteochondrodysplasias,5479
osteochondrodysplasias,9469
osteochondrodysplasias,760
osteochondrodysplasias,1278
osteochondrodysplasias,1311
osteochondrodysplasias,121340
osteochondrodysplasias,10312
osteochondrodysplasias,1277
osteochondrodysplasias,9842
osteochondrodysplasias,7040
osteochondrodysplasias,10682
osteochondrodysplasias,2132
osteochondrodysplasias,3339
osteochondrodysplasias,50964
osteochondrodysplasias,28962
osteochondrodysplasias,4041
osteochondrodysplasias,2121
osteochondrodysplasias,6399
osteochondrodysplasias,1280
osteochondrodysplasias,2316
osteochondrodysplasias,5352
osteochondrodysplasias,139285
osteochondrodysplasias,1297
osteochondrodysplasias,415
osteochondrodysplasias,2261
osteochondrodysplasias,860
osteochondrodysplasias,4488
osteochondrodysplasias,10491
lymphoproliferative disorders,4303
lymphoproliferative disorders,4302
lymphoproliferative disorders,4300
lymphoproliferative disorders,23048
lymphoproliferative disorders,8626
lymphoproliferative disorders,10215
lymphoproliferative disorders,5079
lymphoproliferative disorders,8301
